"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 01일","124.50","124.89","125.05","124.37","12.49M","-0.20%"
"2019년 01월 31일","124.75","125.18","125.23","124.62","10.21M","0.05%"
"2019년 01월 30일","124.69","123.91","125.07","123.70","12.10M","0.57%"
"2019년 01월 29일","123.98","123.71","124.00","123.46","11.61M","0.56%"
"2019년 01월 28일","123.29","122.75","123.29","122.72","8.52M","0.35%"
"2019년 01월 25일","122.86","122.02","122.91","122.02","11.10M","1.46%"
"2019년 01월 24일","121.09","121.16","121.36","120.92","5.66M","-0.16%"
"2019년 01월 23일","121.28","120.96","121.54","120.86","5.22M","-0.14%"
"2019년 01월 22일","121.45","121.18","121.50","120.90","7.90M","0.36%"
"2019년 01월 18일","121.02","121.23","121.52","121.02","10.90M","-0.89%"
"2019년 01월 17일","122.11","122.03","122.26","121.81","8.56M","-0.13%"
"2019년 01월 16일","122.27","122.04","122.44","122.02","6.88M","0.32%"
"2019년 01월 15일","121.88","122.28","122.38","121.62","7.51M","-0.17%"
"2019년 01월 14일","122.09","122.15","122.24","121.87","6.48M","0.24%"
"2019년 01월 11일","121.80","121.74","122.05","121.66","8.62M","0.17%"
"2019년 01월 10일","121.59","121.98","122.18","121.57","6.67M","-0.59%"
"2019년 01월 09일","122.31","121.45","122.33","121.44","10.56M","0.64%"
"2019년 01월 08일","121.53","121.15","121.71","121.06","7.64M","-0.27%"
"2019년 01월 07일","121.86","122.16","122.22","121.57","7.47M","0.35%"
"2019년 01월 04일","121.44","121.32","121.60","120.69","13.33M","-0.81%"
"2019년 01월 03일","122.43","121.78","122.46","121.73","15.44M","0.91%"
"2019년 01월 02일","121.33","121.35","121.75","120.88","12.78M","0.07%"
"2018년 12월 31일","121.25","120.98","121.26","120.83","8.45M","0.16%"
"2018년 12월 28일","121.06","120.80","121.08","120.72","6.86M","0.41%"
"2018년 12월 27일","120.57","120.57","120.89","120.14","11.87M","0.76%"
"2018년 12월 26일","119.66","120.62","121.00","119.57","14.29M","-0.30%"
"2018년 12월 24일","120.02","119.57","120.14","119.57","9.74M","1.10%"
"2018년 12월 21일","118.72","119.19","119.25","118.57","13.63M","-0.44%"
"2018년 12월 20일","119.24","119.11","119.74","118.68","18.62M","1.54%"
"2018년 12월 19일","117.43","118.24","118.96","117.40","13.83M","-0.61%"
"2018년 12월 18일","118.15","117.85","118.20","117.81","7.54M","0.24%"
"2018년 12월 17일","117.87","117.37","118.03","117.35","8.46M","0.69%"
"2018년 12월 14일","117.06","116.63","117.30","116.58","7.50M","-0.40%"
"2018년 12월 13일","117.53","117.54","117.62","117.26","4.13M","-0.22%"
"2018년 12월 12일","117.79","117.70","117.95","117.61","4.14M","0.21%"
"2018년 12월 11일","117.54","117.67","117.89","117.35","6.40M","-0.12%"
"2018년 12월 10일","117.68","117.70","117.94","117.42","8.12M","-0.35%"
"2018년 12월 07일","118.09","117.62","118.23","117.54","10.40M","0.81%"
"2018년 12월 06일","117.14","117.38","117.69","116.92","9.27M","0.02%"
"2018년 12월 04일","117.12","117.37","117.39","116.93","7.19M","0.61%"
"2018년 12월 03일","116.41","116.60","116.77","116.30","8.46M","0.75%"
"2018년 11월 30일","115.54","115.42","115.66","115.04","8.17M","-0.17%"
"2018년 11월 29일","115.74","115.97","116.24","115.56","6.48M","0.31%"
"2018년 11월 28일","115.38","114.76","116.07","114.59","13.79M","0.37%"
"2018년 11월 27일","114.95","115.55","115.63","114.60","9.67M","-0.60%"
"2018년 11월 26일","115.64","115.84","115.87","115.53","4.02M","-0.11%"
"2018년 11월 23일","115.77","115.76","115.88","115.58","3.73M","-0.08%"
"2018년 11월 21일","115.86","115.94","116.35","115.86","8.83M","0.16%"
"2018년 11월 20일","115.67","115.94","115.95","115.37","9.08M","0.00%"
"2018년 11월 19일","115.67","115.45","115.92","115.37","8.51M","0.04%"
"2018년 11월 16일","115.62","115.83","115.88","115.37","8.58M","0.74%"
"2018년 11월 15일","114.77","114.83","114.99","114.56","8.91M","0.11%"
"2018년 11월 14일","114.64","113.53","115.06","113.46","13.95M","0.83%"
"2018년 11월 13일","113.70","113.72","113.93","113.42","9.31M","0.04%"
"2018년 11월 12일","113.66","114.01","114.05","113.58","7.50M","-0.72%"
"2018년 11월 09일","114.48","114.60","114.75","114.14","14.16M","-1.12%"
"2018년 11월 08일","115.78","115.77","116.15","115.50","7.64M","-0.22%"
"2018년 11월 07일","116.03","116.26","116.34","115.90","8.39M","-0.01%"
"2018년 11월 06일","116.04","116.44","116.53","115.74","7.27M","-0.28%"
"2018년 11월 05일","116.37","116.28","116.67","116.23","6.29M","-0.24%"
"2018년 11월 02일","116.65","116.61","116.98","116.39","8.80M","0.02%"
"2018년 11월 01일","116.63","116.33","117.07","116.18","13.66M","1.29%"
"2018년 10월 31일","115.15","114.89","115.17","114.66","11.41M","-0.56%"
"2018년 10월 30일","115.80","115.85","116.04","115.64","7.23M","-0.44%"
"2018년 10월 29일","116.31","116.41","116.54","115.84","8.73M","-0.39%"
"2018년 10월 26일","116.77","116.83","117.65","116.46","15.73M","0.32%"
"2018년 10월 25일","116.40","116.58","116.73","116.19","8.30M","-0.22%"
"2018년 10월 24일","116.66","116.38","116.72","116.11","8.56M","0.23%"
"2018년 10월 23일","116.39","117.16","117.25","116.33","12.70M","0.59%"
"2018년 10월 22일","115.71","115.57","115.78","115.43","5.20M","-0.26%"
"2018년 10월 19일","116.01","116.23","116.24","115.96","7.45M","0.08%"
"2018년 10월 18일","115.92","115.83","116.41","115.63","7.96M","0.11%"
"2018년 10월 17일","115.79","115.89","116.33","115.68","7.08M","-0.01%"
"2018년 10월 16일","115.80","116.49","116.60","115.80","9.53M","-0.17%"
"2018년 10월 15일","116.00","116.12","116.53","115.89","11.83M","0.67%"
"2018년 10월 12일","115.23","115.58","115.71","115.08","12.94M","-0.48%"
"2018년 10월 11일","115.78","114.20","116.04","114.09","26.81M","2.57%"
"2018년 10월 10일","112.88","112.47","112.96","112.25","10.57M","0.25%"
"2018년 10월 09일","112.60","112.37","112.67","111.97","8.35M","0.05%"
"2018년 10월 08일","112.54","112.25","112.59","111.90","12.11M","-1.11%"
"2018년 10월 05일","113.80","113.81","114.10","113.57","7.99M","0.28%"
"2018년 10월 04일","113.48","113.83","114.19","113.25","6.62M","0.05%"
"2018년 10월 03일","113.42","113.87","114.05","113.26","6.67M","-0.40%"
"2018년 10월 02일","113.87","113.70","114.33","113.61","10.78M","1.15%"
"2018년 10월 01일","112.57","112.40","112.62","112.15","3.89M","-0.17%"
"2018년 09월 28일","112.76","112.16","113.00","112.07","6.02M","0.63%"
"2018년 09월 27일","112.05","112.10","112.42","111.85","7.68M","-0.88%"
"2018년 09월 26일","113.05","113.11","113.60","112.66","8.30M","-0.53%"
"2018년 09월 25일","113.65","113.75","113.89","113.57","3.00M","0.16%"
"2018년 09월 24일","113.47","113.68","113.96","113.43","4.44M","-0.02%"
"2018년 09월 21일","113.49","112.87","113.68","112.79","6.83M","-0.68%"
"2018년 09월 20일","114.27","114.21","114.37","113.86","4.38M","0.34%"
"2018년 09월 19일","113.88","113.94","114.15","113.68","4.22M","0.39%"
"2018년 09월 18일","113.44","113.79","113.91","113.28","4.74M","-0.15%"
"2018년 09월 17일","113.61","113.60","114.03","113.55","4.73M","0.52%"
"2018년 09월 14일","113.02","113.79","113.90","112.91","5.38M","-0.65%"
"2018년 09월 13일","113.76","114.72","114.78","113.58","5.64M","-0.36%"
"2018년 09월 12일","114.17","113.12","114.39","113.06","6.32M","0.84%"
"2018년 09월 11일","113.22","112.65","113.37","112.42","3.79M","0.06%"
"2018년 09월 10일","113.15","113.26","113.43","113.00","2.32M","-0.07%"
"2018년 09월 07일","113.23","113.26","113.60","112.97","3.71M","-0.27%"
"2018년 09월 06일","113.54","113.89","114.26","113.28","4.78M","0.19%"
"2018년 09월 05일","113.32","113.36","113.44","113.12","4.46M","0.35%"
"2018년 09월 04일","112.93","112.75","113.07","112.61","6.62M","-0.51%"
"2018년 08월 31일","113.51","113.72","114.06","113.44","5.05M","-0.11%"
"2018년 08월 30일","113.64","113.92","113.93","113.24","5.43M","-0.49%"
"2018년 08월 29일","114.20","114.16","114.21","113.85","5.62M","0.46%"
"2018년 08월 28일","113.68","114.76","114.87","113.55","6.10M","-0.79%"
"2018년 08월 27일","114.59","114.12","114.78","114.12","4.36M","0.38%"
"2018년 08월 24일","114.16","113.25","114.42","113.21","9.21M","1.75%"
"2018년 08월 23일","112.20","112.68","112.88","112.06","5.50M","-0.94%"
"2018년 08월 22일","113.27","113.39","113.49","113.07","6.22M","0.22%"
"2018년 08월 21일","113.02","112.77","113.10","112.44","5.04M","0.29%"
"2018년 08월 20일","112.69","112.38","112.74","112.16","5.31M","0.50%"
"2018년 08월 17일","112.13","111.69","112.15","111.38","8.47M","0.93%"
"2018년 08월 16일","111.10","111.46","111.88","111.10","7.48M","-0.08%"
"2018년 08월 15일","111.19","112.17","112.18","111.06","12.40M","-1.66%"
"2018년 08월 14일","113.07","113.25","113.48","112.84","7.09M","0.10%"
"2018년 08월 13일","112.96","113.81","113.81","112.83","9.15M","-1.51%"
"2018년 08월 10일","114.69","114.81","115.23","114.61","6.76M","-0.04%"
"2018년 08월 09일","114.74","115.02","115.12","114.69","4.25M","-0.15%"
"2018년 08월 08일","114.91","114.75","114.95","114.41","3.81M","0.28%"
"2018년 08월 07일","114.59","114.85","114.94","114.42","5.19M","0.23%"
"2018년 08월 06일","114.33","114.56","114.72","114.31","5.81M","-0.51%"
"2018년 08월 03일","114.92","115.09","115.53","114.86","5.95M","0.35%"
"2018년 08월 02일","114.52","115.17","115.23","114.42","6.20M","-0.54%"
"2018년 08월 01일","115.14","115.63","115.70","115.12","7.94M","-0.73%"
"2018년 07월 31일","115.99","115.47","116.35","115.39","5.51M","0.29%"
"2018년 07월 30일","115.65","115.80","116.02","115.64","4.16M","-0.16%"
"2018년 07월 27일","115.83","115.92","116.24","115.77","5.24M","0.05%"
"2018년 07월 26일","115.77","116.24","116.51","115.77","6.38M","-0.78%"
"2018년 07월 25일","116.68","116.79","116.84","116.27","5.48M","0.55%"
"2018년 07월 24일","116.04","116.22","116.43","115.91","4.80M","0.03%"
"2018년 07월 23일","116.00","116.25","116.31","115.76","6.25M","-0.48%"
"2018년 07월 20일","116.56","116.40","116.71","116.24","7.89M","0.65%"
"2018년 07월 19일","115.81","115.13","116.47","115.12","14.23M","-0.43%"
"2018년 07월 18일","116.31","116.03","116.35","115.83","5.39M","0.03%"
"2018년 07월 17일","116.28","116.72","116.92","116.12","7.94M","-1.08%"
"2018년 07월 16일","117.55","117.51","117.62","117.28","3.67M","-0.05%"
"2018년 07월 13일","117.61","117.62","117.75","117.45","5.44M","-0.44%"
"2018년 07월 12일","118.13","118.00","118.26","117.94","4.59M","0.42%"
"2018년 07월 11일","117.64","118.45","118.53","117.62","6.97M","-1.08%"
"2018년 07월 10일","118.93","118.89","119.00","118.61","3.75M","-0.18%"
"2018년 07월 09일","119.15","119.65","119.73","119.14","4.08M","0.24%"
"2018년 07월 06일","118.86","118.97","119.03","118.73","2.95M","-0.16%"
"2018년 07월 05일","119.05","118.92","119.33","118.77","4.95M","0.34%"
"2018년 07월 03일","118.65","118.41","119.08","118.38","8.90M","1.01%"
"2018년 07월 02일","117.46","118.18","118.21","117.40","12.02M","-1.00%"
"2018년 06월 29일","118.65","118.43","118.94","118.26","8.00M","0.36%"
"2018년 06월 28일","118.22","118.59","118.67","118.01","7.76M","-0.30%"
"2018년 06월 27일","118.58","118.96","119.05","118.48","6.48M","-0.57%"
"2018년 06월 26일","119.26","119.28","119.59","119.09","8.68M","-0.53%"
"2018년 06월 25일","119.89","120.00","120.23","119.83","9.30M","-0.37%"
"2018년 06월 22일","120.34","120.21","120.40","120.10","4.52M","0.24%"
"2018년 06월 21일","120.05","119.92","120.32","119.82","5.68M","-0.17%"
"2018년 06월 20일","120.26","120.79","120.81","120.16","4.55M","-0.45%"
"2018년 06월 19일","120.80","120.81","121.03","120.58","4.93M","-0.26%"
"2018년 06월 18일","121.11","121.35","121.44","120.99","3.85M","-0.19%"
"2018년 06월 15일","121.34","122.18","122.20","120.83","14.54M","-1.65%"
"2018년 06월 14일","123.38","123.63","123.86","123.32","8.02M","0.15%"
"2018년 06월 13일","123.19","122.84","123.34","122.47","5.87M","0.30%"
"2018년 06월 12일","122.82","122.95","123.18","122.64","7.28M","-0.33%"
"2018년 06월 11일","123.23","123.10","123.42","123.02","3.20M","0.18%"
"2018년 06월 08일","123.01","123.08","123.12","122.91","3.87M","0.12%"
"2018년 06월 07일","122.86","122.96","123.14","122.69","3.70M","-0.05%"
"2018년 06월 06일","122.92","123.08","123.35","122.63","4.08M","0.06%"
"2018년 06월 05일","122.85","122.55","123.23","122.28","6.86M","0.39%"
"2018년 06월 04일","122.37","122.85","122.93","122.37","4.35M","-0.10%"
"2018년 06월 01일","122.49","122.58","123.09","122.44","8.06M","-0.50%"
"2018년 05월 31일","123.10","123.26","123.78","123.10","7.86M","-0.22%"
